type,direction,time
input,send,1880.600
input,send,1897.400
input,send,3310.700
input,send,3678.500
input,send,4139.200
input,send,4723.200
input,send,5312.500
input,send,6149.800
input,send,6542.800
input,send,8649.700
input,send,9576.900
input,send,10693.300
input,send,10962.400
input,send,11534.800
input,send,12519.700
input,send,13418.500
audio,recv,1910.800
audio,recv,1927.700
audio,recv,3333.800
audio,recv,3704.400
audio,recv,4082.900
audio,recv,4161.400
audio,recv,4748.700
audio,recv,5334.700
audio,recv,5826.900
audio,recv,6169.400
audio,recv,6568.900
audio,recv,7536.500
audio,recv,8673.800
audio,recv,9287.200
audio,recv,9602.900
audio,recv,10719.300
audio,recv,10984.200
audio,recv,11004.000
audio,recv,11557.100
audio,recv,12540.500
audio,recv,12757.500
audio,recv,13446.700
audio,recv,14498.800
frame,recv,1960.300
frame,recv,1989.900
frame,recv,2025.200
frame,recv,2054.000
frame,recv,2088.200
frame,recv,2119.900
frame,recv,2154.500
frame,recv,2187.600
frame,recv,2219.200
frame,recv,2253.300
frame,recv,2285.700
frame,recv,2318.600
frame,recv,2351.500
frame,recv,2387.500
frame,recv,2416.600
frame,recv,2450.600
frame,recv,2483.800
frame,recv,2517.500
frame,recv,2549.800
frame,recv,2582.700
frame,recv,2615.900
frame,recv,2649.700
frame,recv,2681.800
frame,recv,2714.700
frame,recv,2749.000
frame,recv,2780.800
frame,recv,2813.600
frame,recv,2846.600
frame,recv,2880.800
frame,recv,2913.200
frame,recv,2946.900
frame,recv,2977.500
frame,recv,3012.300
frame,recv,3044.500
frame,recv,3078.400
frame,recv,3110.300
frame,recv,3143.300
frame,recv,3178.400
frame,recv,3210.000
frame,recv,3243.200
frame,recv,3275.200
frame,recv,3308.700
frame,recv,3342.300
frame,recv,3374.600
frame,recv,3410.800
frame,recv,3440.100
frame,recv,3474.300
frame,recv,3506.000
frame,recv,3539.300
frame,recv,3573.800
frame,recv,3604.800
frame,recv,3638.300
frame,recv,3672.000
frame,recv,3704.600
frame,recv,3738.700
frame,recv,3771.400
frame,recv,3804.400
frame,recv,3836.400
frame,recv,3868.700
frame,recv,3901.500
frame,recv,3936.500
frame,recv,3969.400
frame,recv,4005.100
frame,recv,4038.700
frame,recv,4067.500
frame,recv,4100.700
frame,recv,4133.000
frame,recv,4167.300
frame,recv,4199.300
frame,recv,4233.100
frame,recv,4266.400
frame,recv,4300.000
frame,recv,4333.200
frame,recv,4364.700
frame,recv,4398.400
frame,recv,4431.100
frame,recv,4464.500
frame,recv,4499.000
frame,recv,4531.000
frame,recv,4562.700
frame,recv,4596.600
frame,recv,4630.000
frame,recv,4661.200
frame,recv,4695.300
frame,recv,4727.800
frame,recv,4761.600
frame,recv,4795.800
frame,recv,4826.800
frame,recv,4861.900
frame,recv,4892.100
frame,recv,4925.800
frame,recv,4959.300
frame,recv,4993.600
frame,recv,5024.400
frame,recv,5057.300
frame,recv,5090.500
frame,recv,5124.600
frame,recv,5156.000
frame,recv,5189.100
frame,recv,5222.000
frame,recv,5257.300
frame,recv,5289.100
frame,recv,5321.700
frame,recv,5355.600
frame,recv,5388.700
frame,recv,5421.400
frame,recv,5452.900
frame,recv,5486.900
frame,recv,5522.600
frame,recv,5555.000
frame,recv,5585.500
frame,recv,5618.600
frame,recv,5653.200
frame,recv,5684.900
frame,recv,5717.000
frame,recv,5751.200
frame,recv,5784.400
frame,recv,5820.300
frame,recv,5849.700
frame,recv,5883.300
frame,recv,5916.700
frame,recv,5950.900
frame,recv,5981.800
frame,recv,6015.100
frame,recv,6048.300
frame,recv,6080.600
frame,recv,6114.700
frame,recv,6147.700
frame,recv,6179.700
frame,recv,6213.100
frame,recv,6245.900
frame,recv,6280.600
frame,recv,6312.300
frame,recv,6348.200
frame,recv,6379.100
frame,recv,6411.700
frame,recv,6443.900
frame,recv,6476.300
frame,recv,6510.900
frame,recv,6543.900
frame,recv,6575.700
frame,recv,6609.300
frame,recv,6641.900
frame,recv,6677.400
frame,recv,6708.800
frame,recv,6741.200
frame,recv,6774.900
frame,recv,6806.400
frame,recv,6841.500
frame,recv,6873.700
frame,recv,6907.700
frame,recv,6938.900
frame,recv,6972.500
frame,recv,7004.400
frame,recv,7037.900
frame,recv,7071.700
frame,recv,7105.000
frame,recv,7136.200
frame,recv,7171.000
frame,recv,7202.400
frame,recv,7235.300
frame,recv,7268.800
frame,recv,7304.900
frame,recv,7335.900
frame,recv,7368.200
frame,recv,7400.800
frame,recv,7436.100
frame,recv,7466.000
frame,recv,7500.400
frame,recv,7533.300
frame,recv,7566.100
frame,recv,7598.200
frame,recv,7631.500
frame,recv,7665.200
frame,recv,7697.800
frame,recv,7730.800
frame,recv,7767.900
frame,recv,7798.500
frame,recv,7829.400
frame,recv,7862.600
frame,recv,7897.800
frame,recv,7929.200
frame,recv,7963.300
frame,recv,7995.700
frame,recv,8031.700
frame,recv,8062.300
frame,recv,8093.800
frame,recv,8126.300
frame,recv,8160.000
frame,recv,8192.300
frame,recv,8225.500
frame,recv,8259.000
frame,recv,8291.800
frame,recv,8324.600
frame,recv,8357.900
frame,recv,8392.200
frame,recv,8423.900
frame,recv,8456.800
frame,recv,8489.500
frame,recv,8524.600
frame,recv,8556.100
frame,recv,8590.700
frame,recv,8622.100
frame,recv,8654.600
frame,recv,8691.200
frame,recv,8720.200
frame,recv,8756.700
frame,recv,8789.600
frame,recv,8820.500
frame,recv,8853.500
frame,recv,8886.500
frame,recv,8919.900
frame,recv,8953.100
frame,recv,8985.300
frame,recv,9020.900
frame,recv,9050.600
frame,recv,9085.400
frame,recv,9117.200
frame,recv,9149.700
frame,recv,9186.300
frame,recv,9215.200
frame,recv,9253.300
frame,recv,9284.400
frame,recv,9314.300
frame,recv,9347.600
frame,recv,9380.700
frame,recv,9415.000
frame,recv,9446.600
frame,recv,9479.800
frame,recv,9512.100
frame,recv,9546.300
frame,recv,9583.400
frame,recv,9611.500
frame,recv,9644.500
frame,recv,9678.200
frame,recv,9714.000
frame,recv,9744.800
frame,recv,9775.900
frame,recv,9810.000
frame,recv,9844.000
frame,recv,9874.800
frame,recv,9909.200
frame,recv,9941.200
frame,recv,9976.100
frame,recv,10007.600
frame,recv,10040.800
frame,recv,10073.600
frame,recv,10106.800
frame,recv,10140.700
frame,recv,10172.100
frame,recv,10206.400
frame,recv,10239.600
frame,recv,10271.500
frame,recv,10304.600
frame,recv,10337.600
frame,recv,10370.600
frame,recv,10423.600
frame,recv,10458.300
frame,recv,10475.600
frame,recv,10502.400
frame,recv,10534.900
frame,recv,10569.100
frame,recv,10602.100
frame,recv,10634.900
frame,recv,10668.900
frame,recv,10700.200
frame,recv,10736.000
frame,recv,10766.500
frame,recv,10802.500
frame,recv,10832.800
frame,recv,10865.400
frame,recv,10898.700
frame,recv,10934.200
frame,recv,10965.300
frame,recv,10997.400
frame,recv,11032.200
frame,recv,11064.100
frame,recv,11097.400
frame,recv,11174.200
frame,recv,11182.600
frame,recv,11195.900
frame,recv,11228.800
frame,recv,11265.500
frame,recv,11301.200
frame,recv,11329.500
frame,recv,11366.600
frame,recv,11393.600
frame,recv,11428.000
frame,recv,11460.200
frame,recv,11492.800
frame,recv,11526.000
frame,recv,11558.900
frame,recv,11592.500
frame,recv,11626.400
frame,recv,11659.800
frame,recv,11691.300
frame,recv,11724.600
frame,recv,11758.300
frame,recv,11791.500
frame,recv,11823.000
frame,recv,11857.900
frame,recv,11888.900
frame,recv,11923.600
frame,recv,11959.000
frame,recv,11987.900
frame,recv,12020.500
frame,recv,12053.100
frame,recv,12086.800
frame,recv,12120.000
frame,recv,12153.000
frame,recv,12187.500
frame,recv,12219.300
frame,recv,12252.300
frame,recv,12288.400
frame,recv,12318.800
frame,recv,12350.300
frame,recv,12384.400
frame,recv,12417.700
frame,recv,12450.200
frame,recv,12483.000
frame,recv,12515.900
frame,recv,12549.400
frame,recv,12582.200
frame,recv,12617.200
frame,recv,12647.300
frame,recv,12688.600
frame,recv,12727.600
frame,recv,12754.300
frame,recv,12780.400
frame,recv,12816.200
frame,recv,12846.700
frame,recv,12879.400
frame,recv,12912.300
frame,recv,12947.600
frame,recv,12979.000
frame,recv,13010.400
frame,recv,13043.600
frame,recv,13079.800
frame,recv,13110.400
frame,recv,13144.000
frame,recv,13176.300
frame,recv,13211.600
frame,recv,13243.300
frame,recv,13274.700
frame,recv,13307.600
frame,recv,13343.400
frame,recv,13374.600
frame,recv,13409.300
frame,recv,13440.300
frame,recv,13473.900
frame,recv,13508.700
frame,recv,13540.400
frame,recv,13574.200
frame,recv,13606.000
frame,recv,13637.700
frame,recv,13671.000
frame,recv,13705.900
frame,recv,13737.700
frame,recv,13769.600
frame,recv,13803.000
frame,recv,13837.500
frame,recv,13871.300
frame,recv,13902.600
frame,recv,13936.500
