type,direction,time
input,send,1878.800
input,send,1886.600
input,send,2679.500
input,send,3746.800
input,send,5138.400
input,send,6907.400
input,send,8183.600
input,send,9386.900
input,send,9649.800
input,send,9882.200
input,send,10123.900
input,send,10347.000
input,send,10560.300
input,send,11282.300
input,send,13011.600
input,send,14499.400
input,send,15712.300
input,send,16903.400
input,send,18581.800
input,send,19771.100
input,send,20100.900
input,send,21094.200
input,send,22361.700
input,send,23404.700
input,send,24185.000
input,send,24823.700
input,send,26011.000
input,send,26747.800
input,send,28767.200
input,send,29983.000
input,send,31052.500
input,send,31663.300
input,send,32233.200
input,send,32575.800
input,send,32911.900
input,send,33124.400
input,send,33296.200
input,send,33489.400
input,send,33651.900
input,send,33810.400
input,send,33965.900
input,send,34135.400
input,send,34291.000
input,send,34523.400
input,send,36045.100
input,send,37257.500
input,send,38002.300
input,send,38298.900
input,send,40370.100
input,send,41135.400
input,send,41387.400
input,send,41673.300
input,send,41860.300
input,send,42111.400
input,send,42384.700
input,send,44273.600
input,send,44615.100
input,send,44881.600
input,send,45184.500
input,send,45455.900
input,send,45693.800
input,send,46004.800
input,send,47095.400
input,send,48655.400
input,send,49885.200
input,send,51825.200
input,send,52184.800
input,send,53761.800
input,send,54780.800
input,send,55070.000
input,send,55315.900
input,send,55608.800
input,send,55856.700
input,send,56093.500
input,send,56335.400
input,send,57540.200
input,send,58241.000
input,send,59978.600
input,send,61767.800
audio,recv,1902.000
audio,recv,1912.500
audio,recv,2701.900
audio,recv,3772.900
audio,recv,4053.400
audio,recv,5179.200
audio,recv,6035.400
audio,recv,6927.800
audio,recv,8015.300
audio,recv,8203.200
audio,recv,9408.800
audio,recv,9672.800
audio,recv,9902.800
audio,recv,9993.500
audio,recv,10144.400
audio,recv,10366.500
audio,recv,10583.900
audio,recv,11304.300
audio,recv,11974.600
audio,recv,13033.400
audio,recv,13954.300
audio,recv,14522.600
audio,recv,15737.200
audio,recv,15933.800
audio,recv,16924.700
audio,recv,17914.800
audio,recv,18610.700
audio,recv,19792.000
audio,recv,19894.200
audio,recv,20120.900
audio,recv,21116.000
audio,recv,21875.700
audio,recv,22381.600
audio,recv,23424.700
audio,recv,23855.400
audio,recv,24205.800
audio,recv,24845.500
audio,recv,25834.600
audio,recv,26032.000
audio,recv,26767.400
audio,recv,27815.900
audio,recv,28787.500
audio,recv,29795.500
audio,recv,30005.500
audio,recv,31072.600
audio,recv,31683.900
audio,recv,31776.800
audio,recv,32255.000
audio,recv,32595.700
audio,recv,32932.200
audio,recv,33145.200
audio,recv,33318.500
audio,recv,33510.500
audio,recv,33674.800
audio,recv,33754.800
audio,recv,33831.400
audio,recv,33987.800
audio,recv,34156.500
audio,recv,34311.600
audio,recv,34544.900
audio,recv,35735.600
audio,recv,36066.100
audio,recv,37278.300
audio,recv,37716.200
audio,recv,38025.200
audio,recv,38320.500
audio,recv,39695.100
audio,recv,40391.400
audio,recv,41156.900
audio,recv,41410.000
audio,recv,41676.200
audio,recv,41693.900
audio,recv,41880.600
audio,recv,42132.400
audio,recv,42408.100
audio,recv,43656.900
audio,recv,44293.900
audio,recv,44636.400
audio,recv,44904.100
audio,recv,45204.300
audio,recv,45481.800
audio,recv,45635.100
audio,recv,45714.800
audio,recv,46026.600
audio,recv,47117.400
audio,recv,47614.700
audio,recv,48675.600
audio,recv,49596.700
audio,recv,49905.300
audio,recv,51575.300
audio,recv,51843.800
audio,recv,52206.400
audio,recv,53558.100
audio,recv,53782.000
audio,recv,54803.800
audio,recv,55090.900
audio,recv,55338.900
audio,recv,55536.300
audio,recv,55629.900
audio,recv,55880.900
audio,recv,56115.200
audio,recv,56355.700
audio,recv,57537.900
audio,recv,57563.200
audio,recv,58263.800
audio,recv,59496.000
audio,recv,59998.800
audio,recv,61476.100
audio,recv,61787.000
audio,recv,63456.800
frame,recv,1940.300
frame,recv,1973.000
frame,recv,2007.100
frame,recv,2037.900
frame,recv,2071.200
frame,recv,2104.800
frame,recv,2137.800
frame,recv,2170.500
frame,recv,2204.600
frame,recv,2235.800
frame,recv,2270.200
frame,recv,2302.200
frame,recv,2335.100
frame,recv,2369.100
frame,recv,2401.900
frame,recv,2434.100
frame,recv,2468.300
frame,recv,2500.000
frame,recv,2533.800
frame,recv,2567.000
frame,recv,2599.600
frame,recv,2632.200
frame,recv,2666.000
frame,recv,2698.000
frame,recv,2730.400
frame,recv,2764.600
frame,recv,2798.500
frame,recv,2829.600
frame,recv,2863.000
frame,recv,2896.200
frame,recv,2929.200
frame,recv,2962.700
frame,recv,2995.500
frame,recv,3029.900
frame,recv,3061.300
frame,recv,3095.200
frame,recv,3127.500
frame,recv,3161.000
frame,recv,3192.900
frame,recv,3227.200
frame,recv,3260.000
frame,recv,3293.000
frame,recv,3325.500
frame,recv,3358.800
frame,recv,3396.400
frame,recv,3425.100
frame,recv,3457.500
frame,recv,3490.700
frame,recv,3524.000
frame,recv,3555.700
frame,recv,3588.900
frame,recv,3621.800
frame,recv,3656.100
frame,recv,3688.100
frame,recv,3722.000
frame,recv,3754.600
frame,recv,3787.500
frame,recv,3820.900
frame,recv,3853.500
frame,recv,3887.000
frame,recv,3919.300
frame,recv,3952.900
frame,recv,3985.600
frame,recv,4018.000
frame,recv,4051.200
frame,recv,4084.300
frame,recv,4118.700
frame,recv,4150.200
frame,recv,4216.700
frame,recv,4220.600
frame,recv,4250.500
frame,recv,4281.900
frame,recv,4315.500
frame,recv,4348.100
frame,recv,4382.400
frame,recv,4414.600
frame,recv,4447.000
frame,recv,4510.600
frame,recv,4514.000
frame,recv,4547.400
frame,recv,4579.000
frame,recv,4612.900
frame,recv,4645.700
frame,recv,4678.600
frame,recv,4710.900
frame,recv,4745.300
frame,recv,4778.400
frame,recv,4809.800
frame,recv,4844.300
frame,recv,4876.900
frame,recv,4910.100
frame,recv,4942.600
frame,recv,4976.300
frame,recv,5011.000
frame,recv,5040.900
frame,recv,5074.200
frame,recv,5107.400
frame,recv,5140.100
frame,recv,5190.100
frame,recv,5207.800
frame,recv,5238.900
frame,recv,5273.300
frame,recv,5304.900
frame,recv,5337.300
frame,recv,5371.500
frame,recv,5404.600
frame,recv,5437.000
frame,recv,5469.800
frame,recv,5503.500
frame,recv,5536.500
frame,recv,5569.800
frame,recv,5601.500
frame,recv,5634.800
frame,recv,5668.400
frame,recv,5701.600
frame,recv,5734.900
frame,recv,5768.000
frame,recv,5800.600
frame,recv,5833.400
frame,recv,5869.300
frame,recv,5899.200
frame,recv,5932.300
frame,recv,5965.500
frame,recv,5999.600
frame,recv,6031.300
frame,recv,6064.600
frame,recv,6097.500
frame,recv,6130.100
frame,recv,6163.900
frame,recv,6199.500
frame,recv,6231.400
frame,recv,6263.000
frame,recv,6295.200
frame,recv,6329.700
frame,recv,6362.100
frame,recv,6393.700
frame,recv,6428.500
frame,recv,6460.000
frame,recv,6493.200
frame,recv,6525.400
frame,recv,6560.200
frame,recv,6592.100
frame,recv,6625.000
frame,recv,6658.000
frame,recv,6691.800
frame,recv,6723.800
frame,recv,6758.300
frame,recv,6790.600
frame,recv,6823.100
frame,recv,6856.100
frame,recv,6888.800
frame,recv,6922.700
frame,recv,6956.300
frame,recv,6989.400
frame,recv,7022.600
frame,recv,7053.900
frame,recv,7087.700
frame,recv,7120.000
frame,recv,7155.000
frame,recv,7186.300
frame,recv,7219.500
frame,recv,7252.500
frame,recv,7286.000
frame,recv,7317.700
frame,recv,7352.100
frame,recv,7384.300
frame,recv,7418.700
frame,recv,7450.300
frame,recv,7482.700
frame,recv,7516.900
frame,recv,7549.200
frame,recv,7581.900
frame,recv,7614.600
frame,recv,7648.500
frame,recv,7681.400
frame,recv,7713.400
frame,recv,7747.300
frame,recv,7780.700
frame,recv,7813.200
frame,recv,7846.400
frame,recv,7879.700
frame,recv,7928.000
frame,recv,7946.900
frame,recv,7979.400
frame,recv,8011.700
frame,recv,8048.300
frame,recv,8077.800
frame,recv,8109.900
frame,recv,8145.200
frame,recv,8175.700
frame,recv,8208.500
frame,recv,8241.900
frame,recv,8276.400
frame,recv,8307.900
frame,recv,8340.900
frame,recv,8374.600
frame,recv,8407.500
frame,recv,8439.700
frame,recv,8473.100
frame,recv,8507.100
frame,recv,8539.700
frame,recv,8572.100
frame,recv,8605.300
frame,recv,8639.400
frame,recv,8671.200
frame,recv,8704.600
frame,recv,8736.700
frame,recv,8771.300
frame,recv,8803.700
frame,recv,8838.400
frame,recv,8869.200
frame,recv,8902.100
frame,recv,8934.600
frame,recv,8968.300
frame,recv,9004.000
frame,recv,9034.800
frame,recv,9067.300
frame,recv,9100.600
frame,recv,9134.800
frame,recv,9166.800
frame,recv,9199.500
frame,recv,9232.400
frame,recv,9268.500
frame,recv,9298.300
frame,recv,9330.900
frame,recv,9365.200
frame,recv,9397.400
frame,recv,9429.900
frame,recv,9463.000
frame,recv,9496.700
frame,recv,9530.200
frame,recv,9562.200
frame,recv,9595.300
frame,recv,9628.300
frame,recv,9660.600
frame,recv,9693.900
frame,recv,9727.500
frame,recv,9761.200
frame,recv,9793.600
frame,recv,9827.400
frame,recv,9859.700
frame,recv,9893.100
frame,recv,9925.600
frame,recv,9958.900
frame,recv,9991.000
frame,recv,10024.500
frame,recv,10058.300
frame,recv,10090.700
frame,recv,10124.100
frame,recv,10156.100
frame,recv,10189.700
frame,recv,10223.900
frame,recv,10255.000
frame,recv,10287.700
frame,recv,10321.400
frame,recv,10354.300
frame,recv,10387.500
frame,recv,10420.300
frame,recv,10454.300
frame,recv,10485.800
frame,recv,10520.000
frame,recv,10551.900
frame,recv,10585.500
frame,recv,10619.300
frame,recv,10650.800
frame,recv,10685.100
frame,recv,10717.500
frame,recv,10750.600
frame,recv,10783.500
frame,recv,10815.800
frame,recv,10849.900
frame,recv,10882.000
frame,recv,10915.600
frame,recv,10948.200
frame,recv,10980.800
frame,recv,11014.600
frame,recv,11047.000
frame,recv,11097.800
frame,recv,11126.600
frame,recv,11156.300
frame,recv,11179.300
frame,recv,11213.300
frame,recv,11245.700
frame,recv,11278.200
frame,recv,11311.600
frame,recv,11345.000
frame,recv,11377.400
frame,recv,11409.700
frame,recv,11443.200
frame,recv,11477.100
frame,recv,11509.400
frame,recv,11542.000
frame,recv,11575.400
frame,recv,11607.800
frame,recv,11641.900
frame,recv,11674.600
frame,recv,11707.200
frame,recv,11740.200
frame,recv,11773.200
frame,recv,11807.300
frame,recv,11838.800
frame,recv,11874.300
frame,recv,11905.900
frame,recv,11938.900
frame,recv,11971.700
frame,recv,12004.400
frame,recv,12037.900
frame,recv,12070.000
frame,recv,12105.000
frame,recv,12143.800
frame,recv,12170.000
frame,recv,12202.300
frame,recv,12235.400
frame,recv,12268.300
frame,recv,12300.800
frame,recv,12334.300
frame,recv,12368.800
frame,recv,12400.400
frame,recv,12434.500
frame,recv,12465.800
frame,recv,12500.300
frame,recv,12533.600
frame,recv,12565.400
frame,recv,12599.600
frame,recv,12631.600
frame,recv,12664.400
frame,recv,12697.200
frame,recv,12735.600
frame,recv,12763.300
frame,recv,12796.600
frame,recv,12830.000
frame,recv,12862.200
frame,recv,12894.900
frame,recv,12928.800
frame,recv,12963.100
frame,recv,12995.200
frame,recv,13028.800
frame,recv,13060.900
frame,recv,13094.200
frame,recv,13126.700
frame,recv,13159.200
frame,recv,13192.000
frame,recv,13224.600
frame,recv,13258.400
frame,recv,13290.800
frame,recv,13324.500
frame,recv,13357.200
frame,recv,13390.300
frame,recv,13422.500
frame,recv,13458.200
frame,recv,13489.700
frame,recv,13522.600
frame,recv,13555.500
frame,recv,13589.200
frame,recv,13621.200
frame,recv,13653.900
frame,recv,13687.900
frame,recv,13720.000
frame,recv,13753.900
frame,recv,13786.500
frame,recv,13820.700
frame,recv,13852.800
frame,recv,13885.600
frame,recv,13918.800
frame,recv,13952.000
frame,recv,13983.600
frame,recv,14017.600
frame,recv,14052.600
frame,recv,14083.900
frame,recv,14117.800
frame,recv,14149.300
frame,recv,14185.000
frame,recv,14215.200
frame,recv,14249.200
frame,recv,14281.600
frame,recv,14315.500
frame,recv,14347.400
frame,recv,14380.800
frame,recv,14413.100
frame,recv,14446.600
frame,recv,14478.700
frame,recv,14512.700
frame,recv,14545.600
