type,direction,time
input,send,230.900
input,send,238.800
input,send,784.300
input,send,2358.700
input,send,3335.100
input,send,5002.300
input,send,6422.100
input,send,7483.100
input,send,7851.400
input,send,8138.600
input,send,8417.800
input,send,8713.000
input,send,9679.600
input,send,11306.100
input,send,12924.900
input,send,14144.400
input,send,15464.600
input,send,17022.800
input,send,18101.400
input,send,18856.300
input,send,20223.100
input,send,21154.900
input,send,21819.900
input,send,22203.100
input,send,23236.000
input,send,24270.300
input,send,26392.000
input,send,26870.500
input,send,28041.200
input,send,28898.200
audio,recv,232.200
audio,recv,239.700
audio,recv,787.800
audio,recv,2359.600
audio,recv,2386.400
audio,recv,3336.000
audio,recv,4365.700
audio,recv,5003.000
audio,recv,6346.100
audio,recv,6422.900
audio,recv,7483.900
audio,recv,7852.000
audio,recv,8139.300
audio,recv,8325.500
audio,recv,8418.600
audio,recv,8713.900
audio,recv,9680.200
audio,recv,10305.100
audio,recv,11306.600
audio,recv,12285.500
audio,recv,12925.700
audio,recv,14145.100
audio,recv,14265.400
audio,recv,15465.100
audio,recv,16246.100
audio,recv,17023.500
audio,recv,18102.000
audio,recv,18226.200
audio,recv,18857.000
audio,recv,20205.500
audio,recv,20223.800
audio,recv,21155.500
audio,recv,21820.500
audio,recv,22185.900
audio,recv,22204.000
audio,recv,23236.900
audio,recv,24165.400
audio,recv,24270.900
audio,recv,26146.100
audio,recv,26392.800
audio,recv,26871.600
audio,recv,28041.700
audio,recv,28125.200
audio,recv,28898.800
audio,recv,29412.300
frame,recv,272.700
frame,recv,305.300
frame,recv,339.100
frame,recv,371.500
frame,recv,404.300
frame,recv,438.100
frame,recv,470.900
frame,recv,503.600
frame,recv,536.200
frame,recv,569.900
frame,recv,602.700
frame,recv,635.400
frame,recv,669.100
frame,recv,701.800
frame,recv,734.600
frame,recv,767.500
frame,recv,800.800
frame,recv,833.600
frame,recv,866.500
frame,recv,899.400
frame,recv,933.200
frame,recv,965.900
frame,recv,999.200
frame,recv,1031.400
frame,recv,1065.300
frame,recv,1098.000
frame,recv,1130.600
frame,recv,1163.500
frame,recv,1197.300
frame,recv,1230.000
frame,recv,1262.800
frame,recv,1295.700
frame,recv,1328.700
frame,recv,1361.500
frame,recv,1395.100
frame,recv,1427.600
frame,recv,1460.400
frame,recv,1493.300
frame,recv,1527.100
frame,recv,1560.400
frame,recv,1593.300
frame,recv,1626.100
frame,recv,1659.100
frame,recv,1691.900
frame,recv,1725.500
frame,recv,1757.900
frame,recv,1790.400
frame,recv,1824.200
frame,recv,1857.000
frame,recv,1889.900
frame,recv,1922.900
frame,recv,1955.700
frame,recv,1989.000
frame,recv,2021.600
frame,recv,2054.600
frame,recv,2087.800
frame,recv,2120.600
frame,recv,2153.400
frame,recv,2186.300
frame,recv,2220.300
frame,recv,2252.900
frame,recv,2285.800
frame,recv,2318.600
frame,recv,2351.400
frame,recv,2385.200
frame,recv,2418.400
frame,recv,2452.300
frame,recv,2484.100
frame,recv,2516.800
frame,recv,2549.800
frame,recv,2582.400
frame,recv,2615.300
frame,recv,2650.300
frame,recv,2681.600
frame,recv,2715.300
frame,recv,2747.800
frame,recv,2780.800
frame,recv,2813.600
frame,recv,2846.500
frame,recv,2880.100
frame,recv,2913.000
frame,recv,2945.800
frame,recv,2978.400
frame,recv,3011.300
frame,recv,3045.000
frame,recv,3077.600
frame,recv,3110.400
frame,recv,3144.200
frame,recv,3176.800
frame,recv,3209.600
frame,recv,3242.500
frame,recv,3276.200
frame,recv,3309.300
frame,recv,3341.500
frame,recv,3374.400
frame,recv,3408.300
frame,recv,3441.100
frame,recv,3474.000
frame,recv,3507.000
frame,recv,3540.000
frame,recv,3572.900
frame,recv,3605.600
frame,recv,3638.400
frame,recv,3672.200
frame,recv,3705.000
frame,recv,3737.700
frame,recv,3770.700
frame,recv,3803.700
frame,recv,3836.700
frame,recv,3869.500
frame,recv,3902.500
frame,recv,3935.400
frame,recv,3968.100
frame,recv,4001.300
frame,recv,4035.100
frame,recv,4068.300
frame,recv,4101.000
frame,recv,4134.000
frame,recv,4166.900
frame,recv,4199.800
frame,recv,4232.500
frame,recv,4266.300
frame,recv,4299.000
frame,recv,4331.900
frame,recv,4364.900
frame,recv,4397.600
frame,recv,4430.600
frame,recv,4463.300
frame,recv,4496.300
frame,recv,4530.100
frame,recv,4562.800
frame,recv,4595.500
frame,recv,4628.300
frame,recv,4662.400
frame,recv,4695.100
frame,recv,4728.000
frame,recv,4761.000
frame,recv,4793.700
frame,recv,4826.700
frame,recv,4859.400
frame,recv,4893.200
frame,recv,4925.900
frame,recv,4958.600
frame,recv,4991.500
frame,recv,5024.700
frame,recv,5057.400
frame,recv,5091.300
frame,recv,5124.000
frame,recv,5156.900
frame,recv,5189.700
frame,recv,5222.700
frame,recv,5255.800
frame,recv,5288.500
frame,recv,5321.200
frame,recv,5354.800
frame,recv,5387.700
frame,recv,5420.600
frame,recv,5454.100
frame,recv,5486.900
frame,recv,5519.700
frame,recv,5553.600
frame,recv,5586.300
frame,recv,5619.100
frame,recv,5651.800
frame,recv,5684.600
frame,recv,5718.200
frame,recv,5751.100
frame,recv,5783.800
frame,recv,5817.200
frame,recv,5849.300
frame,recv,5882.900
frame,recv,5915.800
frame,recv,5948.800
frame,recv,5981.500
frame,recv,6014.400
frame,recv,6048.200
frame,recv,6081.000
frame,recv,6114.200
frame,recv,6147.000
frame,recv,6179.500
frame,recv,6212.500
frame,recv,6246.200
frame,recv,6279.800
