type,direction,time
input,send,2585.700
input,send,2589.700
input,send,4066.500
input,send,4432.800
input,send,4892.800
input,send,5476.800
input,send,6065.700
input,send,6903.400
input,send,7297.000
input,send,9401.200
input,send,10330.100
input,send,11448.300
input,send,11715.200
input,send,12285.900
input,send,13268.900
input,send,14166.300
audio,recv,2690.400
audio,recv,2710.300
audio,recv,4181.300
audio,recv,4547.100
audio,recv,4852.200
audio,recv,5004.800
audio,recv,5591.600
audio,recv,6190.100
audio,recv,6599.700
audio,recv,7018.300
audio,recv,7407.900
audio,recv,8315.400
audio,recv,9514.300
audio,recv,10063.900
audio,recv,10441.600
audio,recv,11561.600
audio,recv,11778.900
audio,recv,11825.900
audio,recv,12398.400
audio,recv,13380.600
audio,recv,13530.200
audio,recv,14279.100
audio,recv,15277.700
audio,recv,15976.100
frame,recv,2720.300
frame,recv,2753.600
frame,recv,2786.600
frame,recv,2820.400
frame,recv,2854.900
frame,recv,2884.600
frame,recv,2916.700
frame,recv,2952.400
frame,recv,2986.800
frame,recv,3016.800
frame,recv,3051.400
frame,recv,3089.400
frame,recv,3116.000
frame,recv,3152.700
frame,recv,3184.100
frame,recv,3215.600
frame,recv,3251.800
frame,recv,3283.100
frame,recv,3316.000
frame,recv,3352.000
frame,recv,3383.600
frame,recv,3415.600
frame,recv,3446.800
frame,recv,3477.400
frame,recv,3514.400
frame,recv,3548.400
frame,recv,3581.800
frame,recv,3611.200
frame,recv,3643.100
frame,recv,3676.300
frame,recv,3709.700
frame,recv,3741.300
frame,recv,3774.400
frame,recv,3808.500
frame,recv,3840.800
frame,recv,3873.300
frame,recv,3906.700
frame,recv,3939.500
frame,recv,3972.900
frame,recv,4006.000
frame,recv,4039.300
frame,recv,4073.200
frame,recv,4105.200
frame,recv,4137.600
frame,recv,4172.700
frame,recv,4204.800
frame,recv,4236.900
frame,recv,4271.500
frame,recv,4307.400
frame,recv,4337.600
frame,recv,4370.100
frame,recv,4404.300
frame,recv,4435.900
frame,recv,4468.600
frame,recv,4502.500
frame,recv,4537.100
frame,recv,4568.500
frame,recv,4600.400
frame,recv,4633.400
frame,recv,4666.600
frame,recv,4701.000
frame,recv,4732.000
frame,recv,4764.900
frame,recv,4797.600
frame,recv,4830.900
frame,recv,4863.300
frame,recv,4896.400
frame,recv,4929.000
frame,recv,4962.700
frame,recv,4996.000
frame,recv,5028.200
frame,recv,5062.400
frame,recv,5095.800
frame,recv,5126.900
frame,recv,5161.800
frame,recv,5193.700
frame,recv,5227.500
frame,recv,5259.800
frame,recv,5292.300
frame,recv,5326.500
frame,recv,5358.700
frame,recv,5392.200
frame,recv,5426.000
frame,recv,5457.900
frame,recv,5491.300
frame,recv,5524.500
frame,recv,5557.200
frame,recv,5590.400
frame,recv,5622.700
frame,recv,5656.600
frame,recv,5688.700
frame,recv,5722.400
frame,recv,5754.400
frame,recv,5788.000
frame,recv,5821.800
frame,recv,5853.100
frame,recv,5887.600
frame,recv,5919.700
frame,recv,5953.800
frame,recv,5986.800
frame,recv,6022.700
frame,recv,6051.800
frame,recv,6089.000
frame,recv,6138.600
frame,recv,6166.300
frame,recv,6243.400
frame,recv,6244.500
frame,recv,6284.200
frame,recv,6306.100
frame,recv,6322.000
frame,recv,6363.300
frame,recv,6411.300
frame,recv,6500.700
frame,recv,6502.300
frame,recv,6507.300
frame,recv,6515.200
frame,recv,6546.700
frame,recv,6580.200
frame,recv,6612.400
frame,recv,6647.600
frame,recv,6679.900
frame,recv,6712.300
frame,recv,6744.500
frame,recv,6777.900
frame,recv,6813.000
frame,recv,6843.700
frame,recv,6877.200
frame,recv,6911.700
frame,recv,6942.800
frame,recv,6976.800
frame,recv,7010.000
frame,recv,7041.100
frame,recv,7075.300
frame,recv,7107.900
frame,recv,7141.300
frame,recv,7173.100
frame,recv,7207.300
frame,recv,7239.800
frame,recv,7272.100
frame,recv,7308.500
frame,recv,7339.300
frame,recv,7371.900
frame,recv,7407.000
frame,recv,7439.300
frame,recv,7471.200
frame,recv,7503.100
frame,recv,7537.300
frame,recv,7570.200
frame,recv,7602.200
frame,recv,7636.400
frame,recv,7667.900
frame,recv,7702.200
frame,recv,7734.500
frame,recv,7767.500
frame,recv,7800.200
frame,recv,7834.300
frame,recv,7867.200
frame,recv,7900.100
frame,recv,7933.400
frame,recv,7966.300
frame,recv,7998.300
frame,recv,8031.400
frame,recv,8064.900
frame,recv,8097.000
frame,recv,8131.000
frame,recv,8163.900
frame,recv,8198.000
frame,recv,8230.900
frame,recv,8262.800
frame,recv,8297.100
frame,recv,8329.600
frame,recv,8361.200
frame,recv,8398.400
frame,recv,8428.600
frame,recv,8459.800
frame,recv,8494.400
frame,recv,8527.100
frame,recv,8559.600
frame,recv,8592.900
frame,recv,8627.100
frame,recv,8659.100
frame,recv,8692.400
frame,recv,8732.300
frame,recv,8757.800
frame,recv,8790.700
frame,recv,8823.900
frame,recv,8856.600
frame,recv,8890.000
frame,recv,8924.500
frame,recv,8955.700
frame,recv,8990.000
frame,recv,9024.800
frame,recv,9054.700
frame,recv,9088.400
frame,recv,9123.000
frame,recv,9155.000
frame,recv,9186.500
frame,recv,9219.700
frame,recv,9252.500
frame,recv,9285.900
frame,recv,9318.800
frame,recv,9352.300
frame,recv,9386.200
frame,recv,9417.200
frame,recv,9450.200
frame,recv,9484.700
frame,recv,9516.500
frame,recv,9549.300
frame,recv,9582.700
frame,recv,9617.100
frame,recv,9649.400
frame,recv,9681.200
frame,recv,9714.100
frame,recv,9747.200
frame,recv,9780.400
frame,recv,9814.300
frame,recv,9847.000
frame,recv,9880.600
frame,recv,9911.800
frame,recv,9946.700
frame,recv,9978.800
frame,recv,10012.200
frame,recv,10046.400
frame,recv,10077.600
frame,recv,10111.200
frame,recv,10143.300
frame,recv,10176.700
frame,recv,10210.600
frame,recv,10244.100
frame,recv,10275.300
frame,recv,10308.600
frame,recv,10345.900
frame,recv,10376.000
frame,recv,10407.600
frame,recv,10441.700
frame,recv,10474.400
frame,recv,10505.900
frame,recv,10539.700
frame,recv,10573.400
frame,recv,10607.100
frame,recv,10639.400
frame,recv,10671.100
frame,recv,10705.700
frame,recv,10738.400
frame,recv,10770.600
frame,recv,10803.400
frame,recv,10836.200
frame,recv,10869.700
frame,recv,10903.200
frame,recv,10935.700
frame,recv,10972.100
frame,recv,11001.700
frame,recv,11034.500
frame,recv,11068.600
frame,recv,11100.600
frame,recv,11134.200
frame,recv,11166.700
frame,recv,11198.600
frame,recv,11232.400
frame,recv,11265.500
frame,recv,11298.100
frame,recv,11330.800
frame,recv,11365.400
frame,recv,11398.500
frame,recv,11430.100
frame,recv,11464.600
frame,recv,11496.600
frame,recv,11529.000
frame,recv,11561.900
frame,recv,11596.400
frame,recv,11628.600
frame,recv,11661.900
frame,recv,11695.500
frame,recv,11727.800
frame,recv,11760.100
frame,recv,11793.600
frame,recv,11827.200
frame,recv,11859.700
frame,recv,11891.800
frame,recv,11926.200
frame,recv,11959.300
frame,recv,11991.600
frame,recv,12025.600
frame,recv,12060.500
frame,recv,12091.400
frame,recv,12124.600
frame,recv,12155.900
frame,recv,12190.600
frame,recv,12221.900
frame,recv,12255.400
frame,recv,12289.700
frame,recv,12322.900
frame,recv,12354.500
frame,recv,12387.200
frame,recv,12421.300
frame,recv,12453.600
frame,recv,12487.700
frame,recv,12519.800
frame,recv,12554.100
frame,recv,12598.500
frame,recv,12622.200
frame,recv,12652.900
frame,recv,12684.500
frame,recv,12717.300
frame,recv,12754.800
frame,recv,12784.300
frame,recv,12816.400
frame,recv,12850.100
frame,recv,12885.800
frame,recv,12915.800
frame,recv,12949.300
frame,recv,12982.000
frame,recv,13014.200
frame,recv,13050.200
frame,recv,13080.100
frame,recv,13112.900
frame,recv,13147.100
frame,recv,13180.200
frame,recv,13213.900
frame,recv,13245.200
frame,recv,13279.200
frame,recv,13311.300
frame,recv,13343.800
frame,recv,13377.800
frame,recv,13410.500
frame,recv,13443.300
frame,recv,13477.300
frame,recv,13509.200
frame,recv,13543.700
frame,recv,13575.500
frame,recv,13609.400
frame,recv,13643.300
frame,recv,13674.400
frame,recv,13709.000
frame,recv,13740.200
frame,recv,13773.100
frame,recv,13807.100
frame,recv,13839.600
frame,recv,13872.000
frame,recv,13907.400
frame,recv,13938.900
frame,recv,13971.900
frame,recv,14005.800
frame,recv,14038.400
frame,recv,14070.000
frame,recv,14103.200
frame,recv,14136.500
frame,recv,14169.300
frame,recv,14203.100
frame,recv,14238.200
frame,recv,14269.100
frame,recv,14301.500
frame,recv,14334.800
frame,recv,14366.700
frame,recv,14400.400
frame,recv,14433.600
frame,recv,14467.300
frame,recv,14500.400
frame,recv,14533.200
frame,recv,14567.300
frame,recv,14598.300
frame,recv,14631.300
frame,recv,14664.700
frame,recv,14697.600
frame,recv,14730.500
frame,recv,14764.500
frame,recv,14796.500
frame,recv,14830.100
frame,recv,14862.500
frame,recv,14896.700
frame,recv,14928.700
frame,recv,14961.700
frame,recv,14994.500
frame,recv,15027.900
frame,recv,15060.400
frame,recv,15094.300
frame,recv,15126.000
frame,recv,15159.500
frame,recv,15194.100
frame,recv,15225.700
frame,recv,15259.600
frame,recv,15291.200
frame,recv,15325.500
frame,recv,15359.000
frame,recv,15389.800
frame,recv,15424.300
frame,recv,15456.800
frame,recv,15489.200
frame,recv,15523.000
frame,recv,15555.700
frame,recv,15589.500
frame,recv,15621.800
frame,recv,15655.000
frame,recv,15687.100
frame,recv,15720.900
frame,recv,15754.000
frame,recv,15785.800
frame,recv,15819.900
frame,recv,15852.600
frame,recv,15885.500
frame,recv,15918.900
frame,recv,16116.900
