type,direction,time
input,send,2601.200
input,send,2601.800
input,send,3466.500
input,send,4529.200
input,send,5919.800
input,send,7688.600
input,send,8963.700
input,send,10169.000
input,send,10430.900
input,send,10657.800
input,send,10900.600
input,send,11120.700
input,send,11333.400
input,send,12052.500
input,send,13780.100
input,send,15265.300
input,send,16477.400
input,send,17667.600
input,send,19345.800
input,send,20532.700
input,send,20861.100
input,send,21853.000
input,send,23111.200
input,send,24153.700
input,send,24931.400
input,send,25572.800
input,send,26758.600
input,send,27493.600
input,send,29511.800
input,send,30724.800
input,send,31791.000
input,send,32401.000
input,send,32968.900
input,send,33310.400
input,send,33642.700
input,send,33854.700
input,send,34026.400
input,send,34218.500
input,send,34380.100
input,send,34537.100
input,send,34689.800
input,send,34859.500
input,send,35014.500
input,send,35244.000
input,send,36763.800
input,send,37977.100
input,send,38720.900
input,send,39017.400
input,send,41088.800
input,send,41852.400
input,send,42103.800
input,send,42392.900
input,send,42580.300
input,send,42831.500
input,send,43103.600
input,send,44992.000
input,send,45333.200
input,send,45599.600
input,send,45902.100
input,send,46174.400
input,send,46405.700
input,send,46717.200
input,send,47805.300
input,send,49366.400
input,send,50596.400
input,send,52535.700
input,send,52894.000
input,send,54470.300
input,send,55488.600
input,send,55778.500
input,send,56021.000
input,send,56313.000
input,send,56558.100
input,send,56795.700
input,send,57037.100
input,send,58242.200
input,send,58943.000
input,send,60676.200
input,send,62465.700
audio,recv,2708.500
audio,recv,2715.300
audio,recv,3590.500
audio,recv,4644.700
audio,recv,4860.100
audio,recv,6032.400
audio,recv,6843.600
audio,recv,7800.900
audio,recv,8821.100
audio,recv,9075.600
audio,recv,10284.100
audio,recv,10541.500
audio,recv,10769.500
audio,recv,10800.600
audio,recv,11012.900
audio,recv,11235.500
audio,recv,11443.000
audio,recv,12163.400
audio,recv,12782.500
audio,recv,13890.800
audio,recv,14760.900
audio,recv,15383.200
audio,recv,16590.900
audio,recv,16741.500
audio,recv,17779.900
audio,recv,18722.000
audio,recv,19459.000
audio,recv,20646.500
audio,recv,20702.800
audio,recv,20976.200
audio,recv,21964.900
audio,recv,22680.600
audio,recv,23224.400
audio,recv,24265.100
audio,recv,24661.800
audio,recv,25064.100
audio,recv,25699.100
audio,recv,26640.200
audio,recv,26869.700
audio,recv,27607.000
audio,recv,28620.100
audio,recv,29624.400
audio,recv,30604.800
audio,recv,30837.300
audio,recv,31902.300
audio,recv,32511.100
audio,recv,32579.900
audio,recv,33080.600
audio,recv,33424.700
audio,recv,33754.900
audio,recv,33965.000
audio,recv,34139.100
audio,recv,34330.000
audio,recv,34492.000
audio,recv,34559.600
audio,recv,34647.500
audio,recv,34807.000
audio,recv,34990.000
audio,recv,35139.900
audio,recv,35355.800
audio,recv,36541.200
audio,recv,36875.600
audio,recv,38087.900
audio,recv,38520.100
audio,recv,38835.700
audio,recv,39129.800
audio,recv,40502.900
audio,recv,41286.400
audio,recv,41965.600
audio,recv,42215.500
audio,recv,42478.800
audio,recv,42502.500
audio,recv,42692.100
audio,recv,42943.500
audio,recv,43216.600
audio,recv,44461.100
audio,recv,45104.800
audio,recv,45443.500
audio,recv,45712.700
audio,recv,46014.300
audio,recv,46286.400
audio,recv,46439.800
audio,recv,46518.400
audio,recv,46827.300
audio,recv,47919.500
audio,recv,48419.900
audio,recv,49479.600
audio,recv,50401.700
audio,recv,50710.300
audio,recv,52382.100
audio,recv,52647.300
audio,recv,53005.500
audio,recv,54367.300
audio,recv,54580.900
audio,recv,55600.000
audio,recv,55889.700
audio,recv,56132.600
audio,recv,56340.600
audio,recv,56425.300
audio,recv,56670.400
audio,recv,56907.500
audio,recv,57147.100
audio,recv,58333.800
audio,recv,58367.700
audio,recv,59054.600
audio,recv,60302.800
audio,recv,60790.200
audio,recv,62280.700
audio,recv,62577.400
audio,recv,64260.700
audio,recv,65220.600
frame,recv,2728.600
frame,recv,2762.800
frame,recv,2794.900
frame,recv,2829.000
frame,recv,2860.500
frame,recv,2892.600
frame,recv,2925.600
frame,recv,2959.300
frame,recv,2992.400
frame,recv,3025.700
frame,recv,3112.500
frame,recv,3113.300
frame,recv,3124.100
frame,recv,3156.300
frame,recv,3190.200
frame,recv,3225.500
frame,recv,3282.300
frame,recv,3307.800
frame,recv,3322.400
frame,recv,3360.700
frame,recv,3394.000
frame,recv,3422.100
frame,recv,3454.000
frame,recv,3492.100
frame,recv,3549.300
frame,recv,3554.600
frame,recv,3588.400
frame,recv,3618.600
frame,recv,3651.300
frame,recv,3686.400
frame,recv,3717.600
frame,recv,3751.100
frame,recv,3784.600
frame,recv,3816.800
frame,recv,3849.900
frame,recv,3882.100
frame,recv,3916.500
frame,recv,3949.000
frame,recv,3982.400
frame,recv,4014.500
frame,recv,4048.600
frame,recv,4081.700
frame,recv,4113.400
frame,recv,4146.300
frame,recv,4179.500
frame,recv,4214.100
frame,recv,4245.900
frame,recv,4278.800
frame,recv,4312.600
frame,recv,4345.000
frame,recv,4376.700
frame,recv,4411.600
frame,recv,4444.300
frame,recv,4477.200
frame,recv,4509.000
frame,recv,4542.800
frame,recv,4576.300
frame,recv,4608.500
frame,recv,4641.700
frame,recv,4674.900
frame,recv,4708.000
frame,recv,4740.600
frame,recv,4773.900
frame,recv,4806.900
frame,recv,4839.100
frame,recv,4872.000
frame,recv,4904.900
frame,recv,4939.400
frame,recv,4971.400
frame,recv,5005.300
frame,recv,5037.700
frame,recv,5071.100
frame,recv,5103.200
frame,recv,5136.000
frame,recv,5170.100
frame,recv,5203.600
frame,recv,5236.100
frame,recv,5268.400
frame,recv,5302.000
frame,recv,5335.000
frame,recv,5367.300
frame,recv,5400.900
frame,recv,5433.200
frame,recv,5467.200
frame,recv,5499.800
frame,recv,5532.400
frame,recv,5565.800
frame,recv,5600.800
frame,recv,5632.000
frame,recv,5665.400
frame,recv,5697.300
frame,recv,5730.500
frame,recv,5764.300
frame,recv,5796.200
frame,recv,5830.200
frame,recv,5862.900
frame,recv,5896.400
frame,recv,5929.400
frame,recv,5961.500
frame,recv,5995.400
frame,recv,6027.500
frame,recv,6060.400
frame,recv,6093.500
frame,recv,6126.400
frame,recv,6160.600
frame,recv,6192.400
frame,recv,6225.300
frame,recv,6259.800
frame,recv,6292.200
frame,recv,6324.400
frame,recv,6358.000
frame,recv,6391.300
frame,recv,6424.800
frame,recv,6457.300
frame,recv,6490.500
frame,recv,6523.400
frame,recv,6555.400
frame,recv,6589.500
frame,recv,6621.700
frame,recv,6654.700
frame,recv,6688.100
frame,recv,6723.600
frame,recv,6754.000
frame,recv,6786.300
frame,recv,6820.900
frame,recv,6852.700
frame,recv,6886.000
frame,recv,6919.000
frame,recv,6952.600
frame,recv,6984.800
frame,recv,7017.500
frame,recv,7050.700
frame,recv,7085.200
frame,recv,7116.300
frame,recv,7150.200
frame,recv,7182.700
frame,recv,7216.300
frame,recv,7248.900
frame,recv,7282.800
frame,recv,7316.400
frame,recv,7347.700
frame,recv,7381.200
frame,recv,7415.000
frame,recv,7447.000
frame,recv,7479.800
frame,recv,7513.200
frame,recv,7547.300
frame,recv,7579.000
frame,recv,7612.200
frame,recv,7644.100
frame,recv,7678.000
frame,recv,7711.100
frame,recv,7743.400
frame,recv,7776.400
frame,recv,7809.500
