type,direction,time
input,send,839.300
input,send,845.900
input,send,1643.700
input,send,2707.200
input,send,4098.000
input,send,5867.800
input,send,7143.100
input,send,8347.100
input,send,8607.800
input,send,8836.200
input,send,9077.400
input,send,9299.400
input,send,9513.100
input,send,10232.000
input,send,11958.900
input,send,13446.000
input,send,14660.300
input,send,15849.200
input,send,17525.600
input,send,18714.900
input,send,19042.100
input,send,20033.500
input,send,21292.300
input,send,22335.800
input,send,23110.700
input,send,23749.200
input,send,24933.700
input,send,25669.000
input,send,27689.700
input,send,28904.500
input,send,29970.400
input,send,30581.300
input,send,31150.000
input,send,31491.900
input,send,31825.800
input,send,32038.200
input,send,32209.000
input,send,32402.100
input,send,32564.300
input,send,32721.100
input,send,32874.500
input,send,33042.700
input,send,33199.200
input,send,33429.000
input,send,34953.000
input,send,36162.500
input,send,36907.800
input,send,37205.000
input,send,39276.400
input,send,40042.900
input,send,40294.200
input,send,40582.600
input,send,40769.100
input,send,41020.300
input,send,41291.100
input,send,43180.400
input,send,43522.400
input,send,43788.800
input,send,44092.100
input,send,44363.400
input,send,44595.900
input,send,44908.600
input,send,45996.500
input,send,47557.000
input,send,48785.600
input,send,50724.900
input,send,51082.700
input,send,52657.900
input,send,53677.000
input,send,53966.300
input,send,54209.100
input,send,54503.200
input,send,54750.500
input,send,54986.600
input,send,55228.500
input,send,56432.400
input,send,57132.600
input,send,58865.300
input,send,60654.200
audio,recv,860.300
audio,recv,881.600
audio,recv,1665.600
audio,recv,2727.300
audio,recv,3019.300
audio,recv,4119.500
audio,recv,4994.800
audio,recv,5889.600
audio,recv,6975.900
audio,recv,7164.200
audio,recv,8370.300
audio,recv,8627.000
audio,recv,8854.700
audio,recv,8956.200
audio,recv,9098.200
audio,recv,9318.900
audio,recv,9532.500
audio,recv,10250.300
audio,recv,10935.100
audio,recv,11979.500
audio,recv,12916.200
audio,recv,13466.300
audio,recv,14680.400
audio,recv,14897.500
audio,recv,15876.300
audio,recv,16876.200
audio,recv,17547.500
audio,recv,18735.900
audio,recv,18855.000
audio,recv,19062.300
audio,recv,20053.300
audio,recv,20834.800
audio,recv,21316.300
audio,recv,22354.500
audio,recv,22815.400
audio,recv,23133.500
audio,recv,23769.800
audio,recv,24795.300
audio,recv,24955.400
audio,recv,25689.100
audio,recv,26774.700
audio,recv,27710.500
audio,recv,28754.700
audio,recv,28924.800
audio,recv,29994.100
audio,recv,30603.200
audio,recv,30734.800
audio,recv,31170.800
audio,recv,31514.100
audio,recv,31845.300
audio,recv,32058.600
audio,recv,32229.700
audio,recv,32422.600
audio,recv,32585.600
audio,recv,32714.300
audio,recv,32740.500
audio,recv,32894.800
audio,recv,33066.300
audio,recv,33218.700
audio,recv,33456.900
audio,recv,34694.400
audio,recv,34974.000
audio,recv,36181.500
audio,recv,36674.400
audio,recv,36929.300
audio,recv,37225.900
audio,recv,38655.000
audio,recv,39298.300
audio,recv,40063.300
audio,recv,40315.000
audio,recv,40603.800
audio,recv,40635.000
audio,recv,40788.200
audio,recv,41040.200
audio,recv,41311.600
audio,recv,42616.300
audio,recv,43202.600
audio,recv,43542.900
audio,recv,43816.900
audio,recv,44113.200
audio,recv,44383.000
audio,recv,44596.000
audio,recv,44616.300
audio,recv,44926.800
audio,recv,46018.600
audio,recv,46574.200
audio,recv,47577.800
audio,recv,48555.500
audio,recv,48805.300
audio,recv,50535.300
audio,recv,50744.500
audio,recv,51105.000
audio,recv,52515.400
audio,recv,52687.400
audio,recv,53697.400
audio,recv,53986.100
audio,recv,54228.700
audio,recv,54494.900
audio,recv,54524.400
audio,recv,54770.700
audio,recv,55006.800
audio,recv,55248.900
audio,recv,56457.400
audio,recv,56474.400
audio,recv,57153.000
audio,recv,58455.500
audio,recv,58885.200
