type,direction,time
input,send,1820.200
input,send,1845.200
input,send,2646.300
input,send,3709.000
input,send,5100.700
input,send,6868.100
input,send,8142.100
input,send,9348.700
input,send,9610.600
input,send,9837.200
input,send,10080.400
input,send,10303.600
input,send,10515.900
input,send,11238.200
input,send,12967.900
input,send,14454.600
input,send,15670.900
input,send,16859.800
input,send,18535.800
input,send,19724.300
input,send,20053.400
input,send,21045.700
input,send,22304.500
input,send,23345.800
input,send,24122.000
input,send,24761.200
input,send,25946.500
input,send,26680.600
input,send,28700.500
input,send,29916.400
input,send,30982.900
input,send,31593.400
input,send,32161.900
input,send,32505.700
input,send,32841.000
input,send,33053.200
input,send,33223.800
input,send,33416.300
input,send,33577.800
input,send,33734.500
input,send,33888.200
input,send,34057.400
input,send,34214.000
input,send,34446.400
input,send,35967.100
input,send,37179.300
input,send,37925.700
input,send,38222.500
input,send,40293.700
input,send,41059.700
input,send,41312.100
input,send,41598.300
input,send,41785.500
input,send,42037.700
input,send,42312.100
input,send,44200.900
input,send,44543.800
input,send,44813.100
input,send,45115.400
input,send,45390.200
input,send,45623.400
input,send,45934.900
input,send,47022.600
input,send,48584.000
input,send,49815.500
input,send,51754.300
input,send,52113.300
input,send,53689.500
input,send,54708.200
input,send,54998.500
input,send,55244.600
input,send,55536.100
input,send,55784.000
input,send,56022.500
input,send,56264.200
input,send,57469.000
input,send,58170.200
input,send,59902.000
input,send,61691.400
audio,recv,1844.500
audio,recv,1874.700
audio,recv,2667.600
audio,recv,3732.700
audio,recv,4021.500
audio,recv,5124.300
audio,recv,5999.000
audio,recv,6890.800
audio,recv,7981.900
audio,recv,8164.800
audio,recv,9373.200
audio,recv,9631.700
audio,recv,9858.400
audio,recv,9959.700
audio,recv,10102.300
audio,recv,10325.600
audio,recv,10536.900
audio,recv,11258.600
audio,recv,11940.900
audio,recv,12990.200
audio,recv,13920.600
audio,recv,14476.200
audio,recv,15693.000
audio,recv,15899.400
audio,recv,16881.700
audio,recv,17880.100
audio,recv,18557.600
audio,recv,19746.800
audio,recv,19860.100
audio,recv,20076.800
audio,recv,21067.700
audio,recv,21840.100
