type,direction,time
input,send,213.100
input,send,222.800
input,send,944.800
input,send,2011.000
input,send,3403.600
input,send,5172.800
input,send,6451.900
input,send,7657.100
input,send,7920.300
input,send,8149.900
input,send,8393.400
input,send,8615.900
input,send,8828.100
input,send,9553.200
input,send,11285.200
input,send,12772.900
input,send,13992.700
input,send,15185.600
input,send,16864.400
input,send,18054.300
input,send,18383.600
input,send,19376.600
input,send,20638.000
input,send,21685.900
input,send,22468.200
input,send,23110.000
input,send,24296.600
input,send,25037.800
input,send,27059.100
input,send,28275.400
input,send,29349.300
input,send,29962.000
input,send,30531.000
input,send,30876.700
input,send,31211.600
input,send,31426.000
input,send,31599.800
input,send,31794.700
input,send,31960.500
input,send,32115.900
input,send,32275.400
input,send,32445.800
input,send,32606.900
input,send,32840.100
input,send,34361.500
input,send,35575.100
input,send,36323.500
input,send,36621.700
input,send,38698.400
input,send,39466.600
input,send,39724.700
input,send,40013.900
input,send,40201.100
input,send,40456.200
input,send,40729.000
input,send,42622.100
input,send,42968.600
input,send,43240.300
input,send,43545.800
input,send,43819.400
input,send,44055.800
input,send,44372.500
input,send,45464.500
input,send,47028.400
input,send,48262.000
input,send,50204.000
input,send,50563.000
input,send,52141.200
input,send,53163.800
input,send,53456.000
input,send,53704.500
input,send,53997.800
input,send,54246.200
input,send,54485.200
input,send,54730.700
input,send,55938.500
input,send,56646.000
input,send,58379.400
input,send,60171.100
audio,recv,213.700
audio,recv,223.400
audio,recv,945.700
audio,recv,2011.700
audio,recv,2370.000
audio,recv,3404.300
audio,recv,4350.500
audio,recv,5174.400
audio,recv,6329.900
audio,recv,6452.800
audio,recv,7657.800
audio,recv,7920.900
audio,recv,8150.500
audio,recv,8309.700
audio,recv,8394.000
audio,recv,8616.500
audio,recv,8828.800
audio,recv,9554.000
audio,recv,10289.200
audio,recv,11285.900
audio,recv,12269.400
audio,recv,12773.700
audio,recv,13993.400
audio,recv,14249.800
audio,recv,15186.200
audio,recv,16229.100
audio,recv,16864.900
audio,recv,18054.900
audio,recv,18209.900
audio,recv,18384.400
audio,recv,19377.600
audio,recv,20189.700
audio,recv,20638.700
audio,recv,21686.600
audio,recv,22169.100
audio,recv,22468.800
audio,recv,23110.600
audio,recv,24149.200
audio,recv,24297.200
audio,recv,25038.600
audio,recv,26130.600
audio,recv,27059.700
audio,recv,28110.000
audio,recv,28275.900
audio,recv,29350.000
audio,recv,29962.600
audio,recv,30089.700
audio,recv,30531.900
audio,recv,30877.500
audio,recv,31212.200
audio,recv,31426.400
audio,recv,31600.400
audio,recv,31795.400
audio,recv,31961.100
audio,recv,32069.400
audio,recv,32116.700
audio,recv,32275.800
audio,recv,32446.500
audio,recv,32607.800
audio,recv,32840.800
audio,recv,34048.600
audio,recv,34362.100
audio,recv,35575.800
audio,recv,36030.300
audio,recv,36324.100
audio,recv,36622.800
audio,recv,38009.200
audio,recv,38699.200
audio,recv,39467.200
audio,recv,39726.400
audio,recv,39988.400
audio,recv,40014.500
audio,recv,40201.700
audio,recv,40456.700
audio,recv,40729.600
audio,recv,41969.500
audio,recv,42622.700
audio,recv,42969.200
audio,recv,43241.000
audio,recv,43546.500
audio,recv,43820.000
audio,recv,43948.700
audio,recv,44056.300
audio,recv,44373.200
audio,recv,45465.400
audio,recv,45930.900
audio,recv,47028.900
audio,recv,47910.700
audio,recv,48262.800
audio,recv,49889.900
audio,recv,50204.600
audio,recv,50563.600
audio,recv,51869.500
audio,recv,52141.800
audio,recv,53165.200
audio,recv,53456.600
audio,recv,53704.900
audio,recv,53849.700
audio,recv,53998.400
audio,recv,54246.600
audio,recv,54485.700
audio,recv,54731.300
audio,recv,55830.600
audio,recv,55939.200
audio,recv,56646.700
audio,recv,57810.000
audio,recv,58380.000
audio,recv,59788.900
audio,recv,60171.700
audio,recv,61769.400
audio,recv,62725.600
frame,recv,257.300
frame,recv,290.000
frame,recv,322.800
frame,recv,355.700
frame,recv,388.900
frame,recv,421.900
frame,recv,454.900
frame,recv,487.600
frame,recv,520.700
frame,recv,553.500
frame,recv,586.200
frame,recv,620.100
frame,recv,653.100
frame,recv,686.000
frame,recv,718.700
frame,recv,751.400
frame,recv,785.000
frame,recv,818.100
frame,recv,850.900
frame,recv,883.400
frame,recv,916.400
frame,recv,950.100
frame,recv,982.200
frame,recv,1015.800
frame,recv,1048.700
frame,recv,1081.300
frame,recv,1114.200
frame,recv,1148.100
frame,recv,1181.000
frame,recv,1213.600
frame,recv,1246.500
frame,recv,1279.200
frame,recv,1313.200
frame,recv,1346.200
frame,recv,1378.900
frame,recv,1411.500
frame,recv,1444.100
frame,recv,1477.100
frame,recv,1511.000
frame,recv,1544.000
frame,recv,1577.000
frame,recv,1610.300
frame,recv,1643.000
frame,recv,1675.800
frame,recv,1708.600
frame,recv,1741.400
frame,recv,1774.200
frame,recv,1807.900
frame,recv,1840.600
frame,recv,1873.400
frame,recv,1907.000
frame,recv,1939.900
frame,recv,1972.700
frame,recv,2005.500
frame,recv,2038.400
frame,recv,2071.600
frame,recv,2104.100
frame,recv,2137.400
frame,recv,2171.200
frame,recv,2203.100
frame,recv,2237.000
frame,recv,2270.000
frame,recv,2302.800
frame,recv,2335.200
frame,recv,2368.300
frame,recv,2401.600
frame,recv,2435.100
frame,recv,2467.800
frame,recv,2500.500
frame,recv,2533.300
frame,recv,2567.100
frame,recv,2599.900
frame,recv,2632.800
frame,recv,2665.600
frame,recv,2699.100
frame,recv,2731.600
frame,recv,2764.400
frame,recv,2797.400
frame,recv,2830.400
frame,recv,2863.500
frame,recv,2896.100
frame,recv,2930.100
frame,recv,2963.600
frame,recv,2995.500
frame,recv,3029.000
frame,recv,3061.700
frame,recv,3094.400
frame,recv,3127.300
frame,recv,3160.200
frame,recv,3194.000
frame,recv,3226.800
frame,recv,3259.600
frame,recv,3292.300
frame,recv,3326.000
frame,recv,3359.300
frame,recv,3391.900
frame,recv,3425.000
frame,recv,3457.700
frame,recv,3490.600
frame,recv,3523.600
frame,recv,3556.400
frame,recv,3589.400
frame,recv,3623.100
frame,recv,3655.700
frame,recv,3688.400
frame,recv,3721.400
frame,recv,3754.300
frame,recv,3787.900
frame,recv,3820.800
frame,recv,3854.000
frame,recv,3886.800
frame,recv,3920.100
frame,recv,3952.900
frame,recv,3985.600
frame,recv,4018.400
frame,recv,4051.200
frame,recv,4085.000
frame,recv,4118.000
frame,recv,4151.900
frame,recv,4183.800
frame,recv,4216.700
frame,recv,4249.600
frame,recv,4282.400
frame,recv,4316.100
frame,recv,4349.700
frame,recv,4381.200
frame,recv,4415.100
frame,recv,4447.700
frame,recv,4480.500
frame,recv,4513.400
frame,recv,4546.000
frame,recv,4579.600
frame,recv,4612.200
frame,recv,4646.400
frame,recv,4678.300
frame,recv,4711.300
frame,recv,4744.300
frame,recv,4778.000
frame,recv,4811.000
frame,recv,4843.700
frame,recv,4876.600
frame,recv,4909.500
frame,recv,4942.200
frame,recv,4976.100
frame,recv,5009.100
frame,recv,5042.100
frame,recv,5074.800
frame,recv,5107.600
frame,recv,5140.300
frame,recv,5173.700
frame,recv,5207.200
frame,recv,5239.300
frame,recv,5272.100
frame,recv,5305.600
frame,recv,5338.500
frame,recv,5372.000
frame,recv,5405.100
frame,recv,5437.800
frame,recv,5470.700
frame,recv,5503.400
frame,recv,5536.200
frame,recv,5569.100
frame,recv,5603.200
frame,recv,5635.900
frame,recv,5668.700
frame,recv,5701.700
frame,recv,5734.500
frame,recv,5767.300
frame,recv,5801.000
frame,recv,5833.100
frame,recv,5866.800
frame,recv,5899.900
frame,recv,5932.700
frame,recv,5965.600
frame,recv,5998.400
frame,recv,6032.100
frame,recv,6065.100
frame,recv,6097.900
frame,recv,6130.700
frame,recv,6163.500
frame,recv,6197.100
frame,recv,6229.700
frame,recv,6262.700
frame,recv,6295.100
frame,recv,6329.100
frame,recv,6361.600
frame,recv,6394.400
frame,recv,6427.200
frame,recv,6460.300
frame,recv,6494.200
frame,recv,6527.000
frame,recv,6559.700
frame,recv,6592.400
frame,recv,6625.200
frame,recv,6658.900
frame,recv,6691.800
frame,recv,6724.800
frame,recv,6757.600
frame,recv,6790.400
frame,recv,6824.300
frame,recv,6856.300
frame,recv,6889.500
frame,recv,6922.400
frame,recv,6956.000
frame,recv,6989.000
frame,recv,7021.600
frame,recv,7054.500
frame,recv,7087.200
frame,recv,7121.100
frame,recv,7154.100
frame,recv,7186.900
frame,recv,7219.700
frame,recv,7252.900
frame,recv,7285.500
frame,recv,7319.100
frame,recv,7352.000
frame,recv,7384.800
frame,recv,7417.600
frame,recv,7450.500
frame,recv,7483.400
frame,recv,7516.300
frame,recv,7550.100
frame,recv,7582.800
frame,recv,7615.900
frame,recv,7648.400
frame,recv,7681.300
frame,recv,7714.800
frame,recv,7747.700
frame,recv,7780.400
frame,recv,7813.900
frame,recv,7846.700
frame,recv,7879.400
frame,recv,7912.100
frame,recv,7945.900
frame,recv,7978.500
frame,recv,8012.200
frame,recv,8044.900
frame,recv,8077.900
frame,recv,8111.000
frame,recv,8143.900
frame,recv,8176.000
frame,recv,8209.800
frame,recv,8242.700
frame,recv,8275.300
frame,recv,8309.000
frame,recv,8341.500
frame,recv,8374.200
frame,recv,8407.800
frame,recv,8440.800
frame,recv,8473.700
frame,recv,8506.400
frame,recv,8540.300
frame,recv,8573.100
frame,recv,8605.900
frame,recv,8639.200
frame,recv,8672.200
frame,recv,8704.900
frame,recv,8737.600
frame,recv,8770.200
frame,recv,8803.900
frame,recv,8836.400
frame,recv,8869.200
frame,recv,8902.800
frame,recv,8935.600
frame,recv,8968.400
frame,recv,9002.100
frame,recv,9034.900
frame,recv,9067.400
frame,recv,9100.300
frame,recv,9133.900
frame,recv,9166.700
frame,recv,9199.600
frame,recv,9232.400
frame,recv,9265.200
frame,recv,9299.100
frame,recv,9332.000
frame,recv,9364.700
frame,recv,9397.600
frame,recv,9430.400
frame,recv,9463.100
frame,recv,9496.900
frame,recv,9529.900
frame,recv,9563.000
frame,recv,9595.800
frame,recv,9628.900
frame,recv,9661.600
frame,recv,9694.500
frame,recv,9727.300
frame,recv,9760.300
frame,recv,9794.100
frame,recv,9827.000
frame,recv,9859.700
frame,recv,9892.500
frame,recv,9925.200
frame,recv,9958.900
frame,recv,9991.800
frame,recv,10024.700
frame,recv,10057.600
frame,recv,10090.300
